fecha,lote_id,nombre_finca,demanda_urea_kg_ha,demanda_fungicida_l_ha,demanda_gasoil_l_ha,costo_insumos_usd_ha,costo_total_lote_usd
2026-12-21,LOT-014,Finca 4,42.8,3.3,5.8,96.65,46217.55
2026-12-28,LOT-014,Finca 4,35.3,2.4,5.5,74.49,35623.03
2027-01-04,LOT-014,Finca 4,0.0,1.6,5.6,37.18,17777.56
2027-01-11,LOT-014,Finca 4,0.0,2.1,5.9,47.04,22494.05
2027-01-18,LOT-014,Finca 4,0.0,2.4,4.9,51.55,24652.64
2027-01-25,LOT-014,Finca 4,0.0,1.8,5.9,41.36,19776.92
2027-02-01,LOT-014,Finca 4,0.0,2.9,6.1,62.51,29892.28
2027-02-08,LOT-014,Finca 4,0.0,2.0,5.7,44.92,21479.31
2027-02-15,LOT-014,Finca 4,0.0,2.7,5.0,57.4,27450.59
2027-02-22,LOT-014,Finca 4,0.0,2.7,5.6,58.13,27797.77
2027-03-01,LOT-014,Finca 4,0.0,2.1,5.7,46.84,22398.41
2027-03-08,LOT-014,Finca 4,0.0,3.5,5.7,73.5,35148.66
2027-03-15,LOT-014,Finca 4,0.0,2.6,5.7,56.38,26958.52
2027-03-22,LOT-014,Finca 4,0.0,2.6,5.6,56.25,26900.66
2027-03-29,LOT-014,Finca 4,0.0,2.2,6.6,49.87,23849.75
2027-04-05,LOT-014,Finca 4,0.0,0.0,5.8,7.02,3356.01
2027-04-12,LOT-014,Finca 4,0.0,0.0,5.9,7.14,3413.87
2027-04-19,LOT-014,Finca 4,0.0,0.0,6.5,7.87,3761.04
2027-04-26,LOT-014,Finca 4,0.0,0.0,6.0,7.32,3500.42
2027-05-03,LOT-014,Finca 4,0.0,0.0,5.7,6.95,3325.4
2027-05-10,LOT-014,Finca 4,0.0,0.0,5.4,6.59,3150.38
2027-05-17,LOT-014,Finca 4,0.0,0.0,7.1,8.66,4142.17
2027-05-24,LOT-014,Finca 4,0.0,0.0,5.7,6.95,3325.4
2027-05-31,LOT-014,Finca 4,0.0,0.0,5.0,6.1,2917.02
2027-06-07,LOT-014,Finca 4,0.0,0.0,5.5,6.71,3208.72
2027-06-14,LOT-014,Finca 4,0.0,0.0,6.6,8.05,3850.47
2027-06-21,LOT-014,Finca 4,0.0,0.0,5.7,6.95,3325.4
2027-06-28,LOT-014,Finca 4,0.0,0.0,6.3,7.69,3675.45
2027-07-05,LOT-014,Finca 4,0.0,0.0,6.6,8.05,3850.47
2027-07-12,LOT-014,Finca 4,0.0,0.0,5.5,6.71,3208.72
2027-07-19,LOT-014,Finca 4,0.0,0.0,6.8,8.3,3967.15
2027-07-26,LOT-014,Finca 4,0.0,0.0,5.5,6.71,3208.72
2027-08-02,LOT-014,Finca 4,0.0,0.0,5.6,6.83,3267.06
2026-08-10,LOT-015,Finca 4,0.0,0.0,5.9,7.14,1446.36
2026-08-17,LOT-015,Finca 4,0.0,0.0,6.2,7.5,1519.91
2026-08-24,LOT-015,Finca 4,0.0,0.0,4.2,5.08,1029.61
2026-08-31,LOT-015,Finca 4,0.0,0.0,6.2,7.5,1519.91
2026-09-07,LOT-015,Finca 4,44.9,0.0,5.7,35.18,7128.28
2026-09-14,LOT-015,Finca 4,43.8,0.0,4.7,33.28,6742.73
2026-09-21,LOT-015,Finca 4,44.4,0.0,5.5,34.63,7015.43
2026-09-28,LOT-015,Finca 4,45.6,0.0,5.6,35.5,7193.11
2026-10-05,LOT-015,Finca 4,31.2,0.0,5.6,26.43,5355.12
2026-10-12,LOT-015,Finca 4,39.6,0.0,4.8,30.76,6231.17
2026-10-19,LOT-015,Finca 4,25.3,0.0,5.1,22.11,4479.49
2026-10-26,LOT-015,Finca 4,38.5,0.0,4.8,30.06,6090.76
2026-11-02,LOT-015,Finca 4,37.6,2.3,5.4,73.85,14962.62
2026-11-09,LOT-015,Finca 4,43.3,2.9,5.4,88.86,18002.02
2026-11-16,LOT-015,Finca 4,38.0,2.8,5.2,83.38,16891.98
2026-11-23,LOT-015,Finca 4,42.1,2.1,5.1,72.55,14699.04
2026-11-30,LOT-015,Finca 4,45.9,2.5,5.0,82.44,16702.75
2026-12-07,LOT-015,Finca 4,35.0,2.1,5.6,68.7,13919.63
2026-12-14,LOT-015,Finca 4,45.6,2.9,5.1,89.97,18227.92
2026-12-21,LOT-015,Finca 4,45.9,2.9,5.0,90.04,18241.7
2026-12-28,LOT-015,Finca 4,39.8,2.3,6.0,76.03,15404.49
2027-01-04,LOT-015,Finca 4,0.0,2.4,5.3,52.01,10537.83
2027-01-11,LOT-015,Finca 4,0.0,3.4,6.1,71.98,14583.35
2027-01-18,LOT-015,Finca 4,0.0,2.2,5.0,47.87,9698.87
2027-01-25,LOT-015,Finca 4,0.0,2.2,5.0,47.87,9698.87
2027-02-01,LOT-015,Finca 4,0.0,2.9,5.7,62.03,12566.47
2027-02-08,LOT-015,Finca 4,0.0,2.8,6.0,60.49,12254.87
2027-02-15,LOT-015,Finca 4,0.0,2.4,4.8,51.46,10424.99
2027-02-22,LOT-015,Finca 4,0.0,3.0,4.7,62.75,12712.54
2027-03-01,LOT-015,Finca 4,0.0,2.1,6.1,47.32,9587.64
2027-03-08,LOT-015,Finca 4,0.0,2.2,6.0,49.13,9952.93
2027-03-15,LOT-015,Finca 4,0.0,2.5,6.3,55.2,11183.11
2027-03-22,LOT-015,Finca 4,0.0,2.2,4.8,47.67,9658.75
2027-03-29,LOT-015,Finca 4,0.0,2.0,5.4,44.61,9038.8
2027-04-05,LOT-015,Finca 4,0.0,0.0,5.3,6.41,1299.27
2027-04-12,LOT-015,Finca 4,0.0,0.0,6.2,7.5,1519.91
2027-04-19,LOT-015,Finca 4,0.0,0.0,5.2,6.29,1274.76
2027-04-26,LOT-015,Finca 4,0.0,0.0,6.2,7.56,1532.47
2027-05-03,LOT-015,Finca 4,0.0,0.0,5.8,7.08,1433.6
2027-05-10,LOT-015,Finca 4,0.0,0.0,5.9,7.2,1458.31
2027-05-17,LOT-015,Finca 4,0.0,0.0,6.8,8.3,1680.77
2027-05-24,LOT-015,Finca 4,0.0,0.0,5.9,7.2,1458.31
2027-05-31,LOT-015,Finca 4,0.0,0.0,6.3,7.69,1557.18
2027-06-07,LOT-015,Finca 4,0.0,0.0,5.4,6.59,1334.73
2027-06-14,LOT-015,Finca 4,0.0,0.0,6.1,7.44,1507.75
2027-06-21,LOT-015,Finca 4,0.0,0.0,5.4,6.59,1334.73
2027-06-28,LOT-015,Finca 4,0.0,0.0,5.7,6.95,1408.88
2027-07-05,LOT-015,Finca 4,0.0,0.0,5.6,6.83,1384.16
2027-07-12,LOT-015,Finca 4,0.0,0.0,5.8,7.08,1433.6
2027-07-19,LOT-015,Finca 4,0.0,0.0,5.4,6.59,1334.73
2027-07-26,LOT-015,Finca 4,0.0,0.0,7.3,8.91,1804.36
2027-08-02,LOT-015,Finca 4,0.0,0.0,6.2,7.56,1532.47
2026-08-10,LOT-016,Finca 3,0.0,0.0,5.5,6.65,221.61
2026-08-17,LOT-016,Finca 3,0.0,0.0,5.3,6.41,213.55
2026-08-24,LOT-016,Finca 3,0.0,0.0,5.4,6.53,217.58
2026-08-31,LOT-016,Finca 3,0.0,0.0,5.8,7.02,233.7
2026-09-07,LOT-016,Finca 3,37.1,0.0,6.0,30.63,1020.08
2026-09-14,LOT-016,Finca 3,45.2,0.0,5.4,35.01,1165.83
2026-09-21,LOT-016,Finca 3,42.8,0.0,5.8,33.98,1131.6
2026-09-28,LOT-016,Finca 3,46.3,0.0,5.3,35.58,1184.88
2026-10-05,LOT-016,Finca 3,35.9,0.0,5.7,29.51,982.82
2026-10-12,LOT-016,Finca 3,33.6,0.0,5.9,28.31,942.62
2026-10-19,LOT-016,Finca 3,45.2,0.0,6.0,35.74,1190.01
2026-10-26,LOT-016,Finca 3,31.7,0.0,5.8,26.99,898.73
2026-11-02,LOT-016,Finca 3,32.2,2.7,5.8,78.52,2614.82
2026-11-09,LOT-016,Finca 3,47.3,2.5,5.1,83.42,2777.89
2026-11-16,LOT-016,Finca 3,44.7,2.8,5.7,88.2,2937.13
2026-11-23,LOT-016,Finca 3,38.2,2.4,6.2,77.12,2568.1
2026-11-30,LOT-016,Finca 3,39.4,2.6,5.4,80.73,2688.31
2026-12-07,LOT-016,Finca 3,39.6,1.6,4.4,60.66,2019.84
2026-12-14,LOT-016,Finca 3,41.5,2.0,5.3,70.54,2348.92
2026-12-21,LOT-016,Finca 3,40.9,2.7,5.8,84.06,2799.13
2026-12-28,LOT-016,Finca 3,26.6,3.0,5.7,80.66,2685.81
2027-01-04,LOT-016,Finca 3,0.0,1.9,5.5,42.76,1423.74
2027-01-11,LOT-016,Finca 3,0.0,2.4,4.6,51.17,1703.83
2027-01-18,LOT-016,Finca 3,0.0,2.0,6.2,45.52,1515.88
2027-01-25,LOT-016,Finca 3,0.0,2.6,5.6,56.2,1871.53
2027-02-01,LOT-016,Finca 3,0.0,2.6,6.1,56.81,1891.67
2027-02-08,LOT-016,Finca 3,0.0,2.8,5.3,59.64,1986.05
2027-02-15,LOT-016,Finca 3,0.0,2.4,4.5,51.09,1701.4
2027-02-22,LOT-016,Finca 3,0.0,2.3,4.5,49.19,1638.06
2027-03-01,LOT-016,Finca 3,0.0,1.5,6.0,35.79,1191.81
2027-03-08,LOT-016,Finca 3,0.0,2.5,4.5,53.02,1765.57
2027-03-15,LOT-016,Finca 3,0.0,2.5,4.8,53.38,1777.65
2027-03-22,LOT-016,Finca 3,0.0,2.8,5.6,60.06,2000.0
2027-03-29,LOT-016,Finca 3,0.0,2.6,5.6,56.28,1874.12
2027-04-05,LOT-016,Finca 3,0.0,0.0,6.0,7.26,241.76
2027-04-12,LOT-016,Finca 3,0.0,0.0,6.2,7.5,249.82
2027-04-19,LOT-016,Finca 3,0.0,0.0,7.1,8.59,286.08
2027-04-26,LOT-016,Finca 3,0.0,0.0,5.6,6.83,227.51
2027-05-03,LOT-016,Finca 3,0.0,0.0,6.6,8.05,268.13
2027-05-10,LOT-016,Finca 3,0.0,0.0,5.4,6.59,219.38
2027-05-17,LOT-016,Finca 3,0.0,0.0,6.5,7.93,264.07
2027-05-24,LOT-016,Finca 3,0.0,0.0,6.4,7.81,260.01
2027-05-31,LOT-016,Finca 3,0.0,0.0,6.3,7.69,255.94
2027-06-07,LOT-016,Finca 3,0.0,0.0,6.2,7.56,251.88
2027-06-14,LOT-016,Finca 3,0.0,0.0,5.3,6.47,215.32
2027-06-21,LOT-016,Finca 3,0.0,0.0,5.5,6.71,223.44
2027-06-28,LOT-016,Finca 3,0.0,0.0,5.9,7.2,239.69
2027-07-05,LOT-016,Finca 3,0.0,0.0,6.5,7.93,264.07
2027-07-12,LOT-016,Finca 3,0.0,0.0,6.2,7.56,251.88
2027-07-19,LOT-016,Finca 3,0.0,0.0,5.3,6.47,215.32
2027-07-26,LOT-016,Finca 3,0.0,0.0,5.8,7.08,235.63
2027-08-02,LOT-016,Finca 3,0.0,0.0,6.1,7.44,247.82
2026-08-10,LOT-017,Finca 1,0.0,0.0,5.8,7.02,2708.95
2026-08-17,LOT-017,Finca 1,0.0,0.0,6.7,8.11,3129.3
2026-08-24,LOT-017,Finca 1,0.0,0.0,5.8,7.02,2708.95
2026-08-31,LOT-017,Finca 1,0.0,0.0,4.5,5.45,2101.77
2026-09-07,LOT-017,Finca 1,44.2,0.0,5.3,34.26,13223.97
2026-09-14,LOT-017,Finca 1,38.6,0.0,5.3,30.73,11862.17
2026-09-21,LOT-017,Finca 1,30.3,0.0,4.8,24.9,9610.24
2026-09-28,LOT-017,Finca 1,41.4,0.0,5.3,32.49,12543.07
2026-10-05,LOT-017,Finca 1,37.0,0.0,4.9,29.24,11286.25
2026-10-12,LOT-017,Finca 1,42.0,0.0,4.9,32.39,12502.15
2026-10-19,LOT-017,Finca 1,39.3,0.0,5.5,31.41,12125.8
2026-10-26,LOT-017,Finca 1,44.7,0.0,4.9,34.09,13158.74
2026-11-02,LOT-017,Finca 1,44.7,2.4,5.5,80.34,31012.78
2026-11-09,LOT-017,Finca 1,42.2,2.5,4.7,79.72,30773.08
2026-11-16,LOT-017,Finca 1,40.2,1.5,5.3,60.21,23240.67
2026-11-23,LOT-017,Finca 1,36.4,3.7,5.7,100.06,38621.23
2026-11-30,LOT-017,Finca 1,36.0,2.9,6.3,85.37,32954.36
2026-12-07,LOT-017,Finca 1,43.6,2.4,5.7,79.94,30857.23
2026-12-14,LOT-017,Finca 1,37.7,3.2,5.3,90.93,35099.75
2026-12-21,LOT-017,Finca 1,41.3,2.3,4.9,75.62,29191.25
2026-12-28,LOT-017,Finca 1,32.3,2.0,5.1,64.52,24904.72
2027-01-04,LOT-017,Finca 1,0.0,2.3,5.7,50.6,19530.44
2027-01-11,LOT-017,Finca 1,0.0,2.7,5.6,58.08,22417.34
2027-01-18,LOT-017,Finca 1,0.0,2.0,5.6,44.8,17291.26
2027-01-25,LOT-017,Finca 1,0.0,2.1,6.2,47.42,18305.28
2027-02-01,LOT-017,Finca 1,0.0,2.1,6.4,47.67,18398.69
2027-02-08,LOT-017,Finca 1,0.0,2.8,6.1,60.61,23395.07
2027-02-15,LOT-017,Finca 1,0.0,2.4,5.7,52.54,20282.37
2027-02-22,LOT-017,Finca 1,0.0,2.7,6.1,58.73,22671.71
2027-03-01,LOT-017,Finca 1,0.0,2.6,5.7,56.35,21750.71
2027-03-08,LOT-017,Finca 1,0.0,2.4,6.1,53.05,20478.46
2027-03-15,LOT-017,Finca 1,0.0,3.2,5.9,68.04,26261.51
2027-03-22,LOT-017,Finca 1,0.0,2.3,5.3,50.18,19370.25
2027-03-29,LOT-017,Finca 1,0.0,1.9,5.8,43.19,16672.88
2027-04-05,LOT-017,Finca 1,0.0,0.0,5.8,7.02,2708.95
2027-04-12,LOT-017,Finca 1,0.0,0.0,5.4,6.53,2522.12
2027-04-19,LOT-017,Finca 1,0.0,0.0,5.8,7.02,2708.95
2027-04-26,LOT-017,Finca 1,0.0,0.0,5.6,6.83,2637.15
2027-05-03,LOT-017,Finca 1,0.0,0.0,5.6,6.83,2637.15
2027-05-10,LOT-017,Finca 1,0.0,0.0,6.1,7.44,2872.61
2027-05-17,LOT-017,Finca 1,0.0,0.0,6.1,7.44,2872.61
2027-05-24,LOT-017,Finca 1,0.0,0.0,6.4,7.81,3013.89
2027-05-31,LOT-017,Finca 1,0.0,0.0,5.5,6.71,2590.06
2027-06-07,LOT-017,Finca 1,0.0,0.0,5.9,7.2,2778.43
2027-06-14,LOT-017,Finca 1,0.0,0.0,6.4,7.81,3013.89
2027-06-21,LOT-017,Finca 1,0.0,0.0,5.9,7.2,2778.43
2027-06-28,LOT-017,Finca 1,0.0,0.0,6.6,8.05,3108.07
2027-07-05,LOT-017,Finca 1,0.0,0.0,5.7,6.95,2684.24
2027-07-12,LOT-017,Finca 1,0.0,0.0,5.8,7.08,2731.34
2027-07-19,LOT-017,Finca 1,0.0,0.0,5.7,6.95,2684.24
2027-07-26,LOT-017,Finca 1,0.0,0.0,6.2,7.56,2919.7
2027-08-02,LOT-017,Finca 1,0.0,0.0,6.4,7.81,3013.89
2026-08-10,LOT-018,Finca 5,0.0,0.0,6.8,8.23,3496.08
2026-08-17,LOT-018,Finca 5,0.0,0.0,6.0,7.26,3084.77
2026-08-24,LOT-018,Finca 5,0.0,0.0,5.8,7.02,2981.95
2026-08-31,LOT-018,Finca 5,0.0,0.0,5.7,6.9,2930.54
2026-09-07,LOT-018,Finca 5,35.4,0.0,5.6,29.08,12355.24
2026-09-14,LOT-018,Finca 5,38.7,0.0,5.7,31.28,13290.02
2026-09-21,LOT-018,Finca 5,39.6,0.0,5.9,32.09,13633.77
2026-09-28,LOT-018,Finca 5,38.5,0.0,5.6,31.03,13185.07
2026-10-05,LOT-018,Finca 5,38.0,0.0,5.1,30.11,12794.16
2026-10-12,LOT-018,Finca 5,35.2,0.0,5.9,29.32,12455.94
2026-10-19,LOT-018,Finca 5,43.8,0.0,5.7,34.49,14655.23
2026-10-26,LOT-018,Finca 5,46.7,0.0,5.1,35.59,15123.04
2026-11-02,LOT-018,Finca 5,45.7,2.8,5.5,88.56,37629.99
2026-11-09,LOT-018,Finca 5,40.4,3.0,5.3,88.8,37733.24
2026-11-16,LOT-018,Finca 5,47.3,2.2,5.7,78.45,33334.25
2026-11-23,LOT-018,Finca 5,39.1,2.7,5.6,82.66,35120.11
2026-11-30,LOT-018,Finca 5,44.4,2.2,6.2,77.25,32824.37
2026-12-07,LOT-018,Finca 5,43.0,2.2,5.4,75.4,32038.31
2026-12-14,LOT-018,Finca 5,43.9,3.0,5.7,91.52,38888.55
2026-12-21,LOT-018,Finca 5,28.7,2.4,4.8,69.47,29515.68
2026-12-28,LOT-018,Finca 5,48.1,2.6,5.4,86.24,36642.1
2027-01-04,LOT-018,Finca 5,0.0,2.4,5.7,52.5,22305.98
2027-01-11,LOT-018,Finca 5,0.0,2.5,5.5,54.16,23010.46
2027-01-18,LOT-018,Finca 5,0.0,2.4,5.3,52.04,22110.52
2027-01-25,LOT-018,Finca 5,0.0,2.5,4.8,53.33,22661.19
2027-02-01,LOT-018,Finca 5,0.0,1.8,5.5,40.87,17366.94
2027-02-08,LOT-018,Finca 5,0.0,2.5,6.6,55.51,23586.62
2027-02-15,LOT-018,Finca 5,0.0,2.6,6.3,57.07,24251.17
2027-02-22,LOT-018,Finca 5,0.0,2.2,5.6,48.62,20658.64
2027-03-01,LOT-018,Finca 5,0.0,2.5,5.5,54.2,23031.7
2027-03-08,LOT-018,Finca 5,0.0,1.7,5.4,38.88,16522.24
2027-03-15,LOT-018,Finca 5,0.0,2.8,5.7,60.18,25570.91
2027-03-22,LOT-018,Finca 5,0.0,3.0,6.2,64.59,27445.14
2027-03-29,LOT-018,Finca 5,0.0,2.1,5.4,46.52,19765.5
2027-04-05,LOT-018,Finca 5,0.0,0.0,6.6,7.99,3393.25
2027-04-12,LOT-018,Finca 5,0.0,0.0,6.6,7.99,3393.25
2027-04-19,LOT-018,Finca 5,0.0,0.0,5.2,6.29,2673.47
2027-04-26,LOT-018,Finca 5,0.0,0.0,6.2,7.56,3213.94
2027-05-03,LOT-018,Finca 5,0.0,0.0,6.4,7.81,3317.62
2027-05-10,LOT-018,Finca 5,0.0,0.0,5.6,6.83,2902.92
2027-05-17,LOT-018,Finca 5,0.0,0.0,5.2,6.34,2695.57
2027-05-24,LOT-018,Finca 5,0.0,0.0,6.1,7.44,3162.11
2027-05-31,LOT-018,Finca 5,0.0,0.0,7.1,8.66,3680.48
2027-06-07,LOT-018,Finca 5,0.0,0.0,6.1,7.44,3162.11
2027-06-14,LOT-018,Finca 5,0.0,0.0,5.4,6.59,2799.24
2027-06-21,LOT-018,Finca 5,0.0,0.0,6.2,7.56,3213.94
2027-06-28,LOT-018,Finca 5,0.0,0.0,5.8,7.08,3006.59
2027-07-05,LOT-018,Finca 5,0.0,0.0,5.8,7.08,3006.59
2027-07-12,LOT-018,Finca 5,0.0,0.0,5.7,6.95,2954.75
2027-07-19,LOT-018,Finca 5,0.0,0.0,5.4,6.59,2799.24
2027-07-26,LOT-018,Finca 5,0.0,0.0,6.1,7.44,3162.11
2027-08-02,LOT-018,Finca 5,0.0,0.0,6.9,8.42,3576.81
2026-08-10,LOT-019,Finca 3,0.0,0.0,5.5,6.65,2926.2
2026-08-17,LOT-019,Finca 3,0.0,0.0,5.2,6.29,2766.59
2026-08-24,LOT-019,Finca 3,0.0,0.0,6.1,7.38,3245.43
2026-08-31,LOT-019,Finca 3,0.0,0.0,5.6,6.78,2979.41
2026-09-07,LOT-019,Finca 3,41.3,0.0,5.2,32.31,14207.15
2026-09-14,LOT-019,Finca 3,37.9,0.0,6.0,31.14,13690.94
2026-09-21,LOT-019,Finca 3,33.9,0.0,6.4,29.1,12795.71
2026-09-28,LOT-019,Finca 3,41.6,0.0,4.8,32.02,14077.44
2026-10-05,LOT-019,Finca 3,36.6,0.0,5.0,29.11,12798.79
2026-10-12,LOT-019,Finca 3,37.9,0.0,5.5,30.53,13424.92
2026-10-19,LOT-019,Finca 3,40.4,0.0,6.0,32.71,14383.47
2026-10-26,LOT-019,Finca 3,42.0,0.0,5.7,33.36,14667.07
2026-11-02,LOT-019,Finca 3,42.6,3.1,5.3,92.06,40477.9
2026-11-09,LOT-019,Finca 3,35.2,3.0,4.7,84.8,37287.88
2026-11-16,LOT-019,Finca 3,42.0,2.7,4.8,83.51,36721.11
2026-11-23,LOT-019,Finca 3,28.5,2.7,5.6,75.98,33407.09
2026-11-30,LOT-019,Finca 3,31.2,2.4,6.2,72.73,31981.14
2026-12-07,LOT-019,Finca 3,42.9,2.5,5.1,80.67,35471.92
2026-12-14,LOT-019,Finca 3,45.8,2.8,5.2,88.32,38833.42
2026-12-21,LOT-019,Finca 3,36.9,2.6,5.6,79.4,34910.86
2026-12-28,LOT-019,Finca 3,39.3,1.9,5.3,67.27,29579.5
2027-01-04,LOT-019,Finca 3,0.0,2.4,6.6,53.59,23561.76
2027-01-11,LOT-019,Finca 3,0.0,2.4,5.6,52.38,23029.73
2027-01-18,LOT-019,Finca 3,0.0,2.5,6.2,55.03,24195.37
2027-01-25,LOT-019,Finca 3,0.0,3.1,5.3,65.34,28731.76
2027-02-01,LOT-019,Finca 3,0.0,2.6,5.8,56.44,24818.43
2027-02-08,LOT-019,Finca 3,0.0,2.7,5.8,58.35,25654.3
2027-02-15,LOT-019,Finca 3,0.0,2.6,5.1,55.62,24457.43
2027-02-22,LOT-019,Finca 3,0.0,2.3,5.2,50.04,22001.71
2027-03-01,LOT-019,Finca 3,0.0,2.1,5.3,46.35,20382.29
2027-03-08,LOT-019,Finca 3,0.0,1.9,6.1,43.54,19143.66
2027-03-15,LOT-019,Finca 3,0.0,2.2,5.7,48.76,21441.09
2027-03-22,LOT-019,Finca 3,0.0,2.3,5.5,50.42,22171.43
2027-03-29,LOT-019,Finca 3,0.0,2.3,5.4,50.33,22128.34
2027-04-05,LOT-019,Finca 3,0.0,0.0,5.8,7.02,3085.81
2027-04-12,LOT-019,Finca 3,0.0,0.0,5.3,6.41,2819.8
2027-04-19,LOT-019,Finca 3,0.0,0.0,6.6,7.99,3511.44
2027-04-26,LOT-019,Finca 3,0.0,0.0,6.1,7.44,3272.25
2027-05-03,LOT-019,Finca 3,0.0,0.0,5.7,6.95,3057.67
2027-05-10,LOT-019,Finca 3,0.0,0.0,5.7,6.95,3057.67
2027-05-17,LOT-019,Finca 3,0.0,0.0,6.3,7.69,3379.53
2027-05-24,LOT-019,Finca 3,0.0,0.0,4.9,5.98,2628.53
2027-05-31,LOT-019,Finca 3,0.0,0.0,6.4,7.81,3433.18
2027-06-07,LOT-019,Finca 3,0.0,0.0,5.5,6.71,2950.39
2027-06-14,LOT-019,Finca 3,0.0,0.0,6.0,7.32,3218.6
2027-06-21,LOT-019,Finca 3,0.0,0.0,6.0,7.32,3218.6
2027-06-28,LOT-019,Finca 3,0.0,0.0,5.7,6.95,3057.67
2027-07-05,LOT-019,Finca 3,0.0,0.0,6.1,7.44,3272.25
2027-07-12,LOT-019,Finca 3,0.0,0.0,6.8,8.3,3647.75
2027-07-19,LOT-019,Finca 3,0.0,0.0,6.1,7.44,3272.25
2027-07-26,LOT-019,Finca 3,0.0,0.0,5.8,7.08,3111.32
2027-08-02,LOT-019,Finca 3,0.0,0.0,6.4,7.81,3433.18
2026-08-10,LOT-020,Finca 1,0.0,0.0,5.5,6.65,1131.35
2026-08-17,LOT-020,Finca 1,0.0,0.0,5.8,7.02,1193.06
2026-08-24,LOT-020,Finca 1,0.0,0.0,5.3,6.41,1090.21
2026-08-31,LOT-020,Finca 1,0.0,0.0,4.8,5.81,987.36
2026-09-07,LOT-020,Finca 1,34.0,0.0,5.6,28.2,4793.32
2026-09-14,LOT-020,Finca 1,35.6,0.0,4.7,28.12,4779.55
2026-09-21,LOT-020,Finca 1,44.9,0.0,5.2,34.58,5878.43
2026-09-28,LOT-020,Finca 1,46.3,0.0,5.4,35.7,6069.51
2026-10-05,LOT-020,Finca 1,40.9,0.0,4.9,31.7,5388.32
2026-10-12,LOT-020,Finca 1,38.7,0.0,5.7,31.28,5317.26
2026-10-19,LOT-020,Finca 1,40.5,0.0,5.0,31.57,5366.05
2026-10-26,LOT-020,Finca 1,48.6,0.0,4.9,36.55,6212.99
2026-11-02,LOT-020,Finca 1,43.7,2.7,5.9,85.89,14601.13
2026-11-09,LOT-020,Finca 1,38.2,2.7,5.5,81.97,13934.39
2026-11-16,LOT-020,Finca 1,34.4,2.3,5.9,72.46,12319.05
2026-11-23,LOT-020,Finca 1,35.9,2.5,5.4,76.6,13022.17
2026-11-30,LOT-020,Finca 1,36.7,2.0,5.1,67.27,11436.24
2026-12-07,LOT-020,Finca 1,39.6,2.1,5.7,71.72,12193.08
2026-12-14,LOT-020,Finca 1,47.1,2.8,5.6,89.62,15235.57
2026-12-21,LOT-020,Finca 1,39.0,3.0,6.2,89.04,15137.14
2026-12-28,LOT-020,Finca 1,46.0,2.2,6.5,78.64,13369.65
2027-01-04,LOT-020,Finca 1,0.0,2.3,5.4,50.23,8539.78
2027-01-11,LOT-020,Finca 1,0.0,1.8,5.1,40.37,6863.07
2027-01-18,LOT-020,Finca 1,0.0,2.4,5.8,52.64,8949.14
2027-01-25,LOT-020,Finca 1,0.0,2.7,5.5,57.98,9856.94
2027-02-01,LOT-020,Finca 1,0.0,2.1,5.9,47.06,8000.2
2027-02-08,LOT-020,Finca 1,0.0,3.0,5.5,63.69,10826.45
2027-02-15,LOT-020,Finca 1,0.0,2.5,5.7,54.45,9255.99
2027-02-22,LOT-020,Finca 1,0.0,2.4,5.4,52.18,8870.94
2027-03-01,LOT-020,Finca 1,0.0,2.7,5.8,58.37,9923.24
2027-03-08,LOT-020,Finca 1,0.0,2.8,5.5,59.94,10189.63
2027-03-15,LOT-020,Finca 1,0.0,2.5,5.6,54.35,9239.67
2027-03-22,LOT-020,Finca 1,0.0,2.0,5.6,44.84,7622.12
2027-03-29,LOT-020,Finca 1,0.0,1.8,5.3,40.68,6916.45
2027-04-05,LOT-020,Finca 1,0.0,0.0,7.0,8.47,1439.9
2027-04-12,LOT-020,Finca 1,0.0,0.0,7.6,9.2,1563.32
2027-04-19,LOT-020,Finca 1,0.0,0.0,5.4,6.53,1110.78
2027-04-26,LOT-020,Finca 1,0.0,0.0,5.7,6.95,1182.18
2027-05-03,LOT-020,Finca 1,0.0,0.0,6.2,7.56,1285.88
2027-05-10,LOT-020,Finca 1,0.0,0.0,6.4,7.81,1327.36
2027-05-17,LOT-020,Finca 1,0.0,0.0,6.2,7.56,1285.88
2027-05-24,LOT-020,Finca 1,0.0,0.0,6.0,7.32,1244.4
2027-05-31,LOT-020,Finca 1,0.0,0.0,6.1,7.44,1265.14
2027-06-07,LOT-020,Finca 1,0.0,0.0,6.3,7.69,1306.62
2027-06-14,LOT-020,Finca 1,0.0,0.0,5.5,6.71,1140.7
2027-06-21,LOT-020,Finca 1,0.0,0.0,6.0,7.32,1244.4
2027-06-28,LOT-020,Finca 1,0.0,0.0,5.9,7.2,1223.66
2027-07-05,LOT-020,Finca 1,0.0,0.0,6.2,7.56,1285.88
2027-07-12,LOT-020,Finca 1,0.0,0.0,5.6,6.83,1161.44
2027-07-19,LOT-020,Finca 1,0.0,0.0,6.7,8.17,1389.58
2027-07-26,LOT-020,Finca 1,0.0,0.0,6.3,7.69,1306.62
2027-08-02,LOT-020,Finca 1,0.0,0.0,6.4,7.81,1327.36
2026-08-10,LOT-021,Finca 3,0.0,0.0,6.0,7.26,1115.86
2026-08-17,LOT-021,Finca 3,0.0,0.0,6.4,7.74,1190.25
2026-08-24,LOT-021,Finca 3,0.0,0.0,5.2,6.29,967.08
