fecha,lote_id,nombre_finca,demanda_urea_kg_ha,demanda_fungicida_l_ha,demanda_gasoil_l_ha,costo_insumos_usd_ha,costo_total_lote_usd
2024-03-18,LOT-021,Finca 3,0.0,0.0,3.3,3.82,586.8
2024-03-25,LOT-021,Finca 3,0.0,0.0,2.2,2.66,408.55
2024-04-01,LOT-021,Finca 3,0.0,0.0,6.6,7.37,1133.29
2024-04-08,LOT-021,Finca 3,0.0,0.0,6.6,8.46,1300.65
2024-04-15,LOT-021,Finca 3,0.0,0.0,5.7,6.54,1005.83
2024-04-22,LOT-021,Finca 3,0.0,0.0,4.3,5.32,818.16
2024-04-29,LOT-021,Finca 3,0.0,0.0,5.1,6.18,950.22
2024-05-06,LOT-021,Finca 3,0.0,0.0,5.1,5.82,895.23
2024-05-13,LOT-021,Finca 3,0.0,0.0,6.4,7.63,1172.94
2024-05-20,LOT-021,Finca 3,0.0,0.0,5.6,6.42,986.12
2024-05-27,LOT-021,Finca 3,0.0,0.0,5.6,7.0,1075.59
2024-06-03,LOT-021,Finca 3,0.0,0.0,5.5,6.43,988.98
2024-06-10,LOT-021,Finca 3,0.0,0.0,7.2,8.9,1367.55
2024-06-17,LOT-021,Finca 3,0.0,0.0,6.0,7.24,1113.33
2024-06-24,LOT-021,Finca 3,0.0,0.0,6.2,6.59,1012.77
2024-07-01,LOT-021,Finca 3,0.0,0.0,5.5,6.11,939.1
2024-07-08,LOT-021,Finca 3,0.0,0.0,6.0,7.17,1102.27
2024-07-15,LOT-021,Finca 3,0.0,0.0,5.2,5.79,890.47
2024-07-22,LOT-021,Finca 3,0.0,0.0,6.3,7.15,1099.49
2024-07-29,LOT-021,Finca 3,0.0,0.0,5.1,6.2,953.09
2024-08-05,LOT-021,Finca 3,0.0,0.0,6.6,7.65,1175.9
2024-08-12,LOT-021,Finca 3,0.0,0.0,5.4,6.77,1039.79
2024-08-19,LOT-021,Finca 3,0.0,0.0,6.8,7.5,1153.08
2024-08-26,LOT-021,Finca 3,0.0,0.0,7.5,8.2,1260.83
2024-09-02,LOT-021,Finca 3,46.7,0.0,4.0,39.66,6095.04
2024-09-09,LOT-021,Finca 3,50.5,0.0,1.9,33.07,5082.35
2024-09-16,LOT-021,Finca 3,47.3,0.0,3.4,33.17,5097.85
2024-09-23,LOT-021,Finca 3,49.7,0.0,3.1,37.56,5772.52
2024-09-30,LOT-021,Finca 3,47.6,0.0,3.0,36.19,5562.01
2024-10-07,LOT-021,Finca 3,47.4,0.0,2.0,30.32,4659.5
2024-10-14,LOT-021,Finca 3,45.6,0.0,1.8,30.49,4686.35
2024-10-21,LOT-021,Finca 3,44.3,0.0,2.5,32.61,5011.8
2024-10-28,LOT-021,Finca 3,43.5,0.0,2.2,29.63,4553.75
2024-11-04,LOT-021,Finca 3,48.1,2.1,5.2,77.1,11850.86
2024-11-11,LOT-021,Finca 3,39.7,2.1,6.4,78.81,12112.85
2024-11-18,LOT-021,Finca 3,52.5,2.3,5.3,83.36,12812.56
2024-11-25,LOT-021,Finca 3,49.5,0.0,2.5,36.92,5674.03
2024-12-02,LOT-021,Finca 3,45.2,2.0,6.2,76.14,11702.43
2024-12-09,LOT-021,Finca 3,50.6,2.2,6.9,78.48,12062.89
2024-12-16,LOT-021,Finca 3,48.8,0.0,3.3,32.45,4986.99
2024-12-23,LOT-021,Finca 3,48.0,1.8,4.8,63.07,9693.78
2024-12-30,LOT-021,Finca 3,46.5,0.0,3.0,29.46,4528.0
2025-01-06,LOT-021,Finca 3,49.7,0.0,2.5,31.41,4827.16
2025-01-13,LOT-021,Finca 3,47.1,0.0,3.1,33.49,5147.24
2025-01-20,LOT-021,Finca 3,47.4,0.0,3.0,37.5,5763.65
2025-01-27,LOT-021,Finca 3,39.7,0.0,1.2,26.38,4055.17
2025-02-03,LOT-021,Finca 3,0.0,0.0,2.2,2.83,435.08
2025-02-10,LOT-021,Finca 3,0.0,0.0,2.6,3.24,498.7
2025-02-17,LOT-021,Finca 3,0.0,0.0,2.1,2.49,382.6
2025-02-24,LOT-021,Finca 3,0.0,0.0,3.0,3.16,486.05
2025-03-03,LOT-021,Finca 3,0.0,0.0,3.9,4.53,696.31
2025-03-10,LOT-021,Finca 3,0.0,0.0,3.6,3.94,605.41
2025-03-17,LOT-021,Finca 3,0.0,0.0,3.4,3.98,611.76
2025-03-24,LOT-021,Finca 3,0.0,0.0,3.8,4.43,681.24
2025-03-31,LOT-021,Finca 3,0.0,0.0,2.3,2.58,396.05
2025-04-07,LOT-021,Finca 3,0.0,0.0,5.6,6.59,1013.26
2025-04-14,LOT-021,Finca 3,0.0,0.0,6.5,7.6,1167.43
2025-04-21,LOT-021,Finca 3,0.0,0.0,5.6,6.13,941.6
2025-04-28,LOT-021,Finca 3,0.0,0.0,5.7,6.74,1035.99
2025-05-05,LOT-021,Finca 3,0.0,0.0,7.5,9.21,1415.98
2025-05-12,LOT-021,Finca 3,0.0,0.0,6.1,6.14,943.27
2025-05-19,LOT-021,Finca 3,0.0,0.0,7.4,9.04,1389.65
2025-05-26,LOT-021,Finca 3,0.0,0.0,4.5,5.63,865.53
2025-06-02,LOT-021,Finca 3,0.0,0.0,5.5,5.93,912.2
2025-06-09,LOT-021,Finca 3,0.0,0.0,6.3,7.66,1176.69
2025-06-16,LOT-021,Finca 3,0.0,0.0,6.1,7.23,1111.13
2025-06-23,LOT-021,Finca 3,0.0,0.0,4.4,5.1,783.26
2025-06-30,LOT-021,Finca 3,0.0,0.0,5.8,7.1,1090.64
2025-07-07,LOT-021,Finca 3,0.0,0.0,8.0,9.73,1496.06
2025-07-14,LOT-021,Finca 3,0.0,0.0,6.2,7.68,1181.17
2025-07-21,LOT-021,Finca 3,0.0,0.0,6.5,7.85,1205.79
2025-07-28,LOT-021,Finca 3,0.0,0.0,5.5,6.64,1020.06
2025-08-04,LOT-021,Finca 3,0.0,0.0,6.2,7.5,1152.06
2025-08-11,LOT-021,Finca 3,0.0,0.0,6.0,7.25,1114.03
2025-08-18,LOT-021,Finca 3,0.0,0.0,6.9,9.17,1409.49
2025-08-25,LOT-021,Finca 3,0.0,0.0,6.9,8.45,1298.7
2025-09-01,LOT-021,Finca 3,48.8,0.0,3.1,32.14,4940.56
2025-09-08,LOT-021,Finca 3,38.3,0.0,1.6,31.37,4821.26
2025-09-15,LOT-021,Finca 3,47.2,0.0,3.7,34.4,5286.54
2025-09-22,LOT-021,Finca 3,53.4,0.0,2.3,38.15,5863.82
2025-09-29,LOT-021,Finca 3,39.2,2.5,4.8,72.49,11141.14
2025-10-06,LOT-021,Finca 3,38.9,2.1,5.1,69.87,10738.75
2025-10-13,LOT-021,Finca 3,53.3,0.0,3.7,33.31,5119.82
2025-10-20,LOT-021,Finca 3,43.1,0.0,4.1,34.2,5256.75
2025-10-27,LOT-021,Finca 3,47.4,0.0,3.8,33.46,5143.19
2025-11-03,LOT-021,Finca 3,53.4,2.1,6.0,83.32,12806.83
2025-11-10,LOT-021,Finca 3,44.7,2.5,5.6,78.67,12091.84
2025-11-17,LOT-021,Finca 3,51.5,0.0,4.2,36.85,5664.24
2025-11-24,LOT-021,Finca 3,49.5,2.2,5.4,80.77,12413.99
2025-12-01,LOT-021,Finca 3,32.0,0.0,2.4,22.9,3520.23
2025-12-08,LOT-021,Finca 3,51.4,2.5,4.9,86.48,13292.15
2025-12-15,LOT-021,Finca 3,47.6,2.1,6.1,75.56,11613.18
2025-12-22,LOT-021,Finca 3,57.8,0.0,3.6,38.81,5964.95
2025-12-29,LOT-021,Finca 3,43.4,2.2,6.6,77.49,11909.9
2026-01-05,LOT-021,Finca 3,39.7,0.0,2.5,25.99,3993.91
2026-01-12,LOT-021,Finca 3,50.3,0.0,4.0,32.36,4974.32
2026-01-19,LOT-021,Finca 3,49.8,0.0,2.5,35.48,5453.3
2026-01-26,LOT-021,Finca 3,49.4,0.0,3.3,35.76,5496.82
2026-02-02,LOT-021,Finca 3,0.0,0.0,3.3,4.49,690.8
2026-02-09,LOT-021,Finca 3,0.0,0.0,2.9,3.57,547.98
2026-02-16,LOT-021,Finca 3,0.0,0.0,3.0,3.56,547.11
2026-02-23,LOT-021,Finca 3,0.0,0.0,2.3,2.59,398.45
2026-03-02,LOT-021,Finca 3,0.0,0.0,5.0,5.73,880.98
2026-03-09,LOT-021,Finca 3,0.0,0.0,3.1,3.91,600.51
2026-03-16,LOT-021,Finca 3,0.0,0.0,3.4,3.99,613.11
2026-03-23,LOT-021,Finca 3,0.0,0.0,2.8,3.53,542.88
2026-03-30,LOT-021,Finca 3,0.0,0.0,3.7,4.49,689.35
2026-04-06,LOT-021,Finca 3,0.0,0.0,5.0,6.55,1006.56
2026-04-13,LOT-021,Finca 3,0.0,0.0,4.6,5.8,891.53
2026-04-20,LOT-021,Finca 3,0.0,0.0,6.0,7.29,1120.51
2026-04-27,LOT-021,Finca 3,0.0,0.0,7.6,9.78,1503.7
2026-05-04,LOT-021,Finca 3,0.0,0.0,7.0,7.66,1177.85
2026-05-11,LOT-021,Finca 3,0.0,0.0,5.4,6.26,962.67
2026-05-18,LOT-021,Finca 3,0.0,0.0,6.4,8.34,1281.36
2026-05-25,LOT-021,Finca 3,0.0,0.0,5.5,6.97,1071.88
2026-06-01,LOT-021,Finca 3,0.0,0.0,6.3,6.98,1072.1
2026-06-08,LOT-021,Finca 3,0.0,0.0,6.4,7.56,1161.38
2026-06-15,LOT-021,Finca 3,0.0,0.0,6.7,8.36,1284.79
2026-06-22,LOT-021,Finca 3,0.0,0.0,4.7,5.74,882.92
2026-06-29,LOT-021,Finca 3,0.0,0.0,5.0,6.08,935.23
2026-07-06,LOT-021,Finca 3,0.0,0.0,5.9,7.78,1195.91
2026-07-13,LOT-021,Finca 3,0.0,0.0,5.2,6.67,1025.88
2026-07-20,LOT-021,Finca 3,0.0,0.0,5.1,6.03,927.18
2026-07-27,LOT-021,Finca 3,0.0,0.0,6.2,7.15,1098.97
2010-01-04,LOT-022,Finca 1,34.4,0.0,4.8,26.12,2873.33
2010-01-11,LOT-022,Finca 1,36.3,0.0,2.8,23.73,2610.14
2010-01-18,LOT-022,Finca 1,40.5,0.0,1.8,23.36,2569.88
2010-01-25,LOT-022,Finca 1,41.5,0.0,3.3,26.4,2904.05
2010-02-01,LOT-022,Finca 1,0.0,0.0,2.7,2.64,290.28
2010-02-08,LOT-022,Finca 1,0.0,0.0,3.2,3.28,361.19
2010-02-15,LOT-022,Finca 1,0.0,0.0,3.3,3.21,352.98
2010-02-22,LOT-022,Finca 1,0.0,0.0,4.1,4.15,456.3
2010-03-01,LOT-022,Finca 1,0.0,0.0,5.0,5.05,555.52
2010-03-08,LOT-022,Finca 1,0.0,0.0,2.2,2.37,260.25
2010-03-15,LOT-022,Finca 1,0.0,0.0,2.0,2.2,241.73
2010-03-22,LOT-022,Finca 1,0.0,0.0,3.1,3.17,349.21
2010-03-29,LOT-022,Finca 1,0.0,0.0,1.3,1.28,141.17
2010-04-05,LOT-022,Finca 1,0.0,0.0,6.5,6.91,760.18
2010-04-12,LOT-022,Finca 1,0.0,0.0,6.1,6.21,683.35
2010-04-19,LOT-022,Finca 1,0.0,0.0,6.3,6.99,768.48
2010-04-26,LOT-022,Finca 1,0.0,0.0,5.8,6.56,721.95
2010-05-03,LOT-022,Finca 1,0.0,0.0,6.2,6.2,682.44
2010-05-10,LOT-022,Finca 1,0.0,0.0,6.4,6.38,701.56
2010-05-17,LOT-022,Finca 1,0.0,0.0,6.2,6.34,697.93
2010-05-24,LOT-022,Finca 1,0.0,0.0,4.9,5.22,574.13
2010-05-31,LOT-022,Finca 1,0.0,0.0,6.1,6.44,708.89
2010-06-07,LOT-022,Finca 1,0.0,0.0,7.5,8.16,897.23
2010-06-14,LOT-022,Finca 1,0.0,0.0,6.2,6.69,735.69
2010-06-21,LOT-022,Finca 1,0.0,0.0,6.1,6.48,712.38
2010-06-28,LOT-022,Finca 1,0.0,0.0,7.2,7.54,829.17
2010-07-05,LOT-022,Finca 1,0.0,0.0,5.4,6.21,683.54
2010-07-12,LOT-022,Finca 1,0.0,0.0,6.7,6.98,767.82
2010-07-19,LOT-022,Finca 1,0.0,0.0,5.6,6.24,686.95
2010-07-26,LOT-022,Finca 1,0.0,0.0,6.9,6.94,763.18
2010-08-02,LOT-022,Finca 1,0.0,0.0,6.6,7.5,825.16
2010-08-09,LOT-022,Finca 1,0.0,0.0,5.7,6.41,704.8
2010-08-16,LOT-022,Finca 1,0.0,0.0,5.8,5.79,636.6
2010-08-23,LOT-022,Finca 1,0.0,0.0,6.8,7.26,798.27
2010-08-30,LOT-022,Finca 1,0.0,0.0,4.5,5.01,551.36
2010-09-06,LOT-022,Finca 1,36.8,0.0,3.5,26.29,2891.75
2010-09-13,LOT-022,Finca 1,37.4,0.0,3.1,22.45,2469.09
2010-09-20,LOT-022,Finca 1,28.8,0.0,2.3,19.74,2171.18
2010-09-27,LOT-022,Finca 1,42.4,0.0,2.4,26.32,2894.94
2010-10-04,LOT-022,Finca 1,32.5,0.0,3.8,20.79,2286.72
2010-10-11,LOT-022,Finca 1,41.5,0.0,2.1,26.21,2882.75
2010-10-18,LOT-022,Finca 1,39.7,0.0,2.2,24.96,2745.34
2010-10-25,LOT-022,Finca 1,38.2,0.0,3.1,26.51,2915.66
2010-11-01,LOT-022,Finca 1,34.9,2.4,6.2,66.54,7319.49
2010-11-08,LOT-022,Finca 1,40.3,2.3,4.3,64.09,7050.4
2010-11-15,LOT-022,Finca 1,45.8,0.0,2.9,29.02,3192.52
2010-11-22,LOT-022,Finca 1,34.3,0.0,3.1,20.76,2283.92
2010-11-29,LOT-022,Finca 1,42.7,2.4,4.6,68.72,7559.3
2010-12-06,LOT-022,Finca 1,42.8,0.0,3.0,29.92,3291.15
2010-12-13,LOT-022,Finca 1,41.5,2.0,6.3,62.35,6858.85
2010-12-20,LOT-022,Finca 1,39.9,0.0,4.0,28.0,3080.07
2010-12-27,LOT-022,Finca 1,31.3,0.0,1.9,20.31,2233.72
2011-01-03,LOT-022,Finca 1,37.8,0.0,4.2,24.91,2739.72
2011-01-10,LOT-022,Finca 1,48.8,0.0,2.3,34.18,3760.13
2011-01-17,LOT-022,Finca 1,39.2,0.0,3.1,24.49,2693.42
2011-01-24,LOT-022,Finca 1,42.6,0.0,3.7,27.23,2995.13
2011-01-31,LOT-022,Finca 1,33.4,0.0,3.1,20.57,2262.92
2011-02-07,LOT-022,Finca 1,0.0,0.0,1.4,1.43,157.85
2011-02-14,LOT-022,Finca 1,0.0,0.0,3.6,4.05,445.5
2011-02-21,LOT-022,Finca 1,0.0,0.0,2.7,2.95,324.22
2011-02-28,LOT-022,Finca 1,0.0,0.0,2.0,2.26,248.56
2011-03-07,LOT-022,Finca 1,0.0,0.0,3.3,3.49,384.41
2011-03-14,LOT-022,Finca 1,0.0,0.0,2.7,2.7,297.45
2011-03-21,LOT-022,Finca 1,0.0,0.0,4.0,4.17,458.65
2011-03-28,LOT-022,Finca 1,0.0,0.0,2.3,2.67,294.2
2011-04-04,LOT-022,Finca 1,0.0,0.0,7.8,8.95,983.96
2011-04-11,LOT-022,Finca 1,0.0,0.0,6.7,6.62,727.85
2011-04-18,LOT-022,Finca 1,0.0,0.0,7.0,7.45,819.72
2011-04-25,LOT-022,Finca 1,0.0,0.0,5.2,5.18,569.46
2011-05-02,LOT-022,Finca 1,0.0,0.0,7.4,7.8,858.25
2011-05-09,LOT-022,Finca 1,0.0,0.0,5.0,5.23,575.43
2011-05-16,LOT-022,Finca 1,0.0,0.0,5.8,6.12,673.61
2011-05-23,LOT-022,Finca 1,0.0,0.0,7.0,8.17,898.78
2011-05-30,LOT-022,Finca 1,0.0,0.0,6.4,7.17,789.15
2011-06-06,LOT-022,Finca 1,0.0,0.0,5.0,4.96,545.44
2011-06-13,LOT-022,Finca 1,0.0,0.0,6.9,7.81,858.71
2011-06-20,LOT-022,Finca 1,0.0,0.0,6.3,6.84,752.01
2011-06-27,LOT-022,Finca 1,0.0,0.0,5.7,6.18,679.48
2011-07-04,LOT-022,Finca 1,0.0,0.0,4.8,4.77,524.3
2011-07-11,LOT-022,Finca 1,0.0,0.0,6.3,7.24,796.01
2011-07-18,LOT-022,Finca 1,0.0,0.0,5.9,6.75,742.46
2011-07-25,LOT-022,Finca 1,0.0,0.0,6.1,6.62,727.66
2011-08-01,LOT-022,Finca 1,0.0,0.0,4.7,5.11,562.14
2011-08-08,LOT-022,Finca 1,0.0,0.0,5.7,5.89,648.08
2011-08-15,LOT-022,Finca 1,0.0,0.0,6.4,6.77,744.4
2011-08-22,LOT-022,Finca 1,0.0,0.0,7.5,8.1,891.14
2011-08-29,LOT-022,Finca 1,0.0,0.0,5.8,6.24,686.87
2011-09-05,LOT-022,Finca 1,46.2,2.4,5.7,75.78,8336.32
2011-09-12,LOT-022,Finca 1,33.9,0.0,2.2,21.73,2390.31
2011-09-19,LOT-022,Finca 1,42.1,0.0,2.6,25.31,2783.94
2011-09-26,LOT-022,Finca 1,35.9,2.1,5.4,59.81,6579.18
2011-10-03,LOT-022,Finca 1,43.5,2.0,6.1,66.74,7341.95
2011-10-10,LOT-022,Finca 1,41.2,0.0,1.7,22.45,2468.96
2011-10-17,LOT-022,Finca 1,40.4,1.4,4.8,51.06,5616.71
2011-10-24,LOT-022,Finca 1,41.3,0.0,3.0,26.2,2882.2
2011-10-31,LOT-022,Finca 1,30.1,0.0,2.1,17.32,1904.98
2011-11-07,LOT-022,Finca 1,25.9,0.0,1.9,17.16,1887.17
2011-11-14,LOT-022,Finca 1,41.9,0.0,2.6,28.09,3090.2
2011-11-21,LOT-022,Finca 1,39.8,2.2,5.5,70.03,7703.81
2011-11-28,LOT-022,Finca 1,44.1,2.1,6.2,63.14,6945.66
2011-12-05,LOT-022,Finca 1,26.6,2.5,4.5,64.34,7077.25
2011-12-12,LOT-022,Finca 1,33.6,0.0,2.4,21.02,2311.92
2011-12-19,LOT-022,Finca 1,44.4,1.9,5.0,60.43,6647.14
2011-12-26,LOT-022,Finca 1,34.2,0.0,3.2,23.65,2601.38
2012-01-02,LOT-022,Finca 1,42.7,0.0,4.4,27.38,3011.97
2012-01-09,LOT-022,Finca 1,51.0,0.0,3.5,32.75,3602.43
2012-01-16,LOT-022,Finca 1,40.8,0.0,2.0,25.3,2783.24
2012-01-23,LOT-022,Finca 1,48.5,0.0,3.2,30.24,3326.17
2012-01-30,LOT-022,Finca 1,37.5,0.0,3.3,25.68,2825.03
2012-02-06,LOT-022,Finca 1,0.0,0.0,2.5,2.52,276.74
2012-02-13,LOT-022,Finca 1,0.0,0.0,1.1,1.16,128.01
2012-02-20,LOT-022,Finca 1,0.0,0.0,3.5,3.8,418.35
2012-02-27,LOT-022,Finca 1,0.0,0.0,4.1,4.28,470.54
2012-03-05,LOT-022,Finca 1,0.0,0.0,3.4,3.86,424.49
2012-03-12,LOT-022,Finca 1,0.0,0.0,3.0,3.26,359.02
2012-03-19,LOT-022,Finca 1,0.0,0.0,3.0,3.01,331.17
2012-03-26,LOT-022,Finca 1,0.0,0.0,3.1,3.33,365.87
2012-04-02,LOT-022,Finca 1,0.0,0.0,6.1,6.85,753.16
2012-04-09,LOT-022,Finca 1,0.0,0.0,6.0,6.55,720.12
2012-04-16,LOT-022,Finca 1,0.0,0.0,6.0,6.74,741.7
2012-04-23,LOT-022,Finca 1,0.0,0.0,7.2,7.75,852.62
2012-04-30,LOT-022,Finca 1,0.0,0.0,6.4,6.63,729.62
2012-05-07,LOT-022,Finca 1,0.0,0.0,6.1,6.45,709.41
2012-05-14,LOT-022,Finca 1,0.0,0.0,6.5,6.79,746.73
2012-05-21,LOT-022,Finca 1,0.0,0.0,6.5,6.33,696.48
2012-05-28,LOT-022,Finca 1,0.0,0.0,6.8,7.36,810.14
2012-06-04,LOT-022,Finca 1,0.0,0.0,5.4,5.77,634.93
2012-06-11,LOT-022,Finca 1,0.0,0.0,5.6,6.29,691.84
2012-06-18,LOT-022,Finca 1,0.0,0.0,5.3,5.88,647.25
2012-06-25,LOT-022,Finca 1,0.0,0.0,6.6,7.08,778.39
2012-07-02,LOT-022,Finca 1,0.0,0.0,6.6,6.9,759.33
2012-07-09,LOT-022,Finca 1,0.0,0.0,5.0,5.48,602.75
2012-07-16,LOT-022,Finca 1,0.0,0.0,6.3,6.69,736.06
2012-07-23,LOT-022,Finca 1,0.0,0.0,7.1,7.1,780.76
2012-07-30,LOT-022,Finca 1,0.0,0.0,5.8,6.39,703.22
2012-08-06,LOT-022,Finca 1,0.0,0.0,6.3,6.38,701.38
2012-08-13,LOT-022,Finca 1,0.0,0.0,6.6,6.45,709.8
2012-08-20,LOT-022,Finca 1,0.0,0.0,4.9,5.19,570.98
2012-08-27,LOT-022,Finca 1,0.0,0.0,6.1,6.98,767.65
2012-09-03,LOT-022,Finca 1,45.3,0.0,2.5,30.33,3336.24
2012-09-10,LOT-022,Finca 1,43.1,0.0,3.0,25.2,2772.14
2012-09-17,LOT-022,Finca 1,35.6,0.0,2.9,21.55,2370.62
2012-09-24,LOT-022,Finca 1,36.3,0.0,2.3,21.1,2320.77
2012-10-01,LOT-022,Finca 1,37.7,0.0,3.1,24.32,2675.12
2012-10-08,LOT-022,Finca 1,38.1,0.0,2.8,22.82,2509.79
2012-10-15,LOT-022,Finca 1,40.1,0.0,3.4,24.85,2733.51
2012-10-22,LOT-022,Finca 1,33.3,0.0,2.8,21.53,2368.36
2012-10-29,LOT-022,Finca 1,29.1,0.0,2.9,19.49,2143.69
2012-11-05,LOT-022,Finca 1,39.7,2.4,5.6,64.23,7065.44
2012-11-12,LOT-022,Finca 1,41.7,2.2,5.0,63.28,6961.29
2012-11-19,LOT-022,Finca 1,33.4,2.1,4.9,58.81,6469.52
2012-11-26,LOT-022,Finca 1,38.4,0.0,2.6,24.77,2724.23
2012-12-03,LOT-022,Finca 1,41.1,2.2,5.9,63.17,6949.13
2012-12-10,LOT-022,Finca 1,41.2,2.1,5.4,66.93,7361.81
2012-12-17,LOT-022,Finca 1,41.5,2.9,4.7,82.51,9076.3
2012-12-24,LOT-022,Finca 1,39.2,1.8,5.5,58.19,6400.75
2012-12-31,LOT-022,Finca 1,35.6,0.0,2.9,21.98,2417.36
2013-01-07,LOT-022,Finca 1,39.7,0.0,2.6,26.9,2959.08
2013-01-14,LOT-022,Finca 1,30.1,0.0,4.1,19.42,2135.67
2013-01-21,LOT-022,Finca 1,43.2,0.0,2.9,25.66,2822.75
2013-01-28,LOT-022,Finca 1,34.5,0.0,3.1,24.07,2648.08
2013-02-04,LOT-022,Finca 1,0.0,0.0,3.3,3.62,397.94
2013-02-11,LOT-022,Finca 1,0.0,0.0,3.6,4.09,449.47
2013-02-18,LOT-022,Finca 1,0.0,0.0,3.7,4.1,450.52
2013-02-25,LOT-022,Finca 1,0.0,0.0,3.8,4.03,443.58
2013-03-04,LOT-022,Finca 1,0.0,0.0,1.6,1.67,183.88
2013-03-11,LOT-022,Finca 1,0.0,0.0,2.8,3.03,333.51
2013-03-18,LOT-022,Finca 1,0.0,0.0,3.8,4.02,442.44
2013-03-25,LOT-022,Finca 1,0.0,0.0,2.3,2.46,271.11
2013-04-01,LOT-022,Finca 1,0.0,0.0,7.0,8.02,882.39
2013-04-08,LOT-022,Finca 1,0.0,0.0,7.4,7.22,794.73
2013-04-15,LOT-022,Finca 1,0.0,0.0,7.0,6.88,757.18
2013-04-22,LOT-022,Finca 1,0.0,0.0,6.5,7.05,775.68
2013-04-29,LOT-022,Finca 1,0.0,0.0,5.6,5.87,645.44
2013-05-06,LOT-022,Finca 1,0.0,0.0,6.2,6.91,760.11
2013-05-13,LOT-022,Finca 1,0.0,0.0,4.9,5.32,584.87
2013-05-20,LOT-022,Finca 1,0.0,0.0,5.4,5.64,620.83
2013-05-27,LOT-022,Finca 1,0.0,0.0,5.4,6.46,710.96
2013-06-03,LOT-022,Finca 1,0.0,0.0,6.0,6.47,712.04
2013-06-10,LOT-022,Finca 1,0.0,0.0,5.7,6.43,706.8
2013-06-17,LOT-022,Finca 1,0.0,0.0,6.2,7.02,771.81
2013-06-24,LOT-022,Finca 1,0.0,0.0,6.7,7.31,803.6
2013-07-01,LOT-022,Finca 1,0.0,0.0,5.4,5.76,633.4
2013-07-08,LOT-022,Finca 1,0.0,0.0,6.1,6.42,706.73
2013-07-15,LOT-022,Finca 1,0.0,0.0,5.7,6.18,679.5
2013-07-22,LOT-022,Finca 1,0.0,0.0,6.2,6.89,757.94
2013-07-29,LOT-022,Finca 1,0.0,0.0,6.5,6.88,756.4
2013-08-05,LOT-022,Finca 1,0.0,0.0,6.7,7.48,822.59
2013-08-12,LOT-022,Finca 1,0.0,0.0,6.5,7.12,783.7
2013-08-19,LOT-022,Finca 1,0.0,0.0,6.3,7.09,780.0
2013-08-26,LOT-022,Finca 1,0.0,0.0,4.9,5.2,572.47
2013-09-02,LOT-022,Finca 1,33.6,0.0,2.3,23.22,2554.34
2013-09-09,LOT-022,Finca 1,40.8,0.0,2.0,25.67,2823.66
2013-09-16,LOT-022,Finca 1,40.7,0.0,3.2,26.01,2861.4
2013-09-23,LOT-022,Finca 1,29.3,0.0,2.1,20.21,2223.28
2013-09-30,LOT-022,Finca 1,44.2,0.0,3.6,28.8,3168.32
2013-10-07,LOT-022,Finca 1,34.7,0.0,2.2,20.03,2203.42
2013-10-14,LOT-022,Finca 1,26.7,2.6,5.5,62.16,6837.6
2013-10-21,LOT-022,Finca 1,48.4,0.0,2.8,31.0,3409.81
2013-10-28,LOT-022,Finca 1,40.4,0.0,3.7,25.78,2835.86
2013-11-04,LOT-022,Finca 1,47.2,2.4,5.5,74.92,8241.25
2013-11-11,LOT-022,Finca 1,39.1,1.9,5.2,61.89,6808.21
2013-11-18,LOT-022,Finca 1,39.2,2.6,5.2,67.37,7410.2
2013-11-25,LOT-022,Finca 1,44.3,0.0,2.9,27.53,3027.85
2013-12-02,LOT-022,Finca 1,45.2,0.0,3.5,28.23,3104.96
2013-12-09,LOT-022,Finca 1,42.0,2.5,6.2,72.28,7950.44
2013-12-16,LOT-022,Finca 1,44.3,2.8,6.8,76.37,8401.05
2013-12-23,LOT-022,Finca 1,41.3,0.0,2.6,27.87,3065.51
2013-12-30,LOT-022,Finca 1,40.8,0.0,1.5,23.25,2556.99
2014-01-06,LOT-022,Finca 1,43.1,0.0,2.2,30.39,3343.21
2014-01-13,LOT-022,Finca 1,44.6,0.0,4.6,29.61,3257.06
2014-01-20,LOT-022,Finca 1,31.7,0.0,3.0,20.73,2280.25
2014-01-27,LOT-022,Finca 1,33.6,0.0,1.6,17.53,1928.26
2014-02-03,LOT-022,Finca 1,0.0,0.0,2.9,3.21,352.71
2014-02-10,LOT-022,Finca 1,0.0,0.0,3.5,3.72,409.05
2014-02-17,LOT-022,Finca 1,0.0,0.0,3.6,3.89,428.1
2014-02-24,LOT-022,Finca 1,0.0,0.0,3.1,3.5,384.77
2014-03-03,LOT-022,Finca 1,0.0,0.0,1.7,1.62,178.04
2014-03-10,LOT-022,Finca 1,0.0,0.0,3.1,3.47,381.76
2014-03-17,LOT-022,Finca 1,0.0,0.0,1.8,1.82,200.64
2014-03-24,LOT-022,Finca 1,0.0,0.0,1.9,1.91,210.56
2014-03-31,LOT-022,Finca 1,0.0,0.0,2.2,2.18,239.86
2014-04-07,LOT-022,Finca 1,0.0,0.0,6.8,6.91,759.91
2014-04-14,LOT-022,Finca 1,0.0,0.0,6.4,7.4,814.18
2014-04-21,LOT-022,Finca 1,0.0,0.0,6.3,7.13,784.76
2014-04-28,LOT-022,Finca 1,0.0,0.0,5.3,6.05,665.86
2014-05-05,LOT-022,Finca 1,0.0,0.0,5.7,6.37,700.98
2014-05-12,LOT-022,Finca 1,0.0,0.0,4.9,5.3,582.58
